Date,SPY
2020-05-28,277.78704833984375
2020-05-29,279.02471923828125
2020-06-01,280.1524658203125
2020-06-02,282.47210693359375
2020-06-03,286.2314147949219
2020-06-04,285.4794921875
2020-06-05,292.79620361328125
2020-06-08,296.3354187011719
2020-06-09,294.1257629394531
2020-06-10,292.4844970703125
2020-06-11,275.6230773925781
2020-06-12,278.9239196777344
2020-06-15,281.5278015136719
2020-06-16,286.946533203125
2020-06-17,285.754638671875
2020-06-18,285.8646240234375
2020-06-19,284.23095703125
2020-06-22,286.05438232421875
2020-06-23,287.3712463378906
2020-06-24,280.040771484375
2020-06-25,283.0429992675781
2020-06-26,276.3202819824219
2020-06-29,280.3815002441406
2020-06-30,283.97308349609375
2020-07-01,285.9622497558594
2020-07-02,287.5370788574219
2020-07-06,291.97576904296875
2020-07-07,288.96435546875
2020-07-08,291.1746520996094
2020-07-09,289.5169372558594
2020-07-10,292.47314453125
2020-07-13,289.9405822753906
2020-07-14,293.697998046875
2020-07-15,296.396240234375
2020-07-16,295.4200134277344
2020-07-17,296.2764587402344
2020-07-20,298.6708984375
2020-07-21,299.3063049316406
2020-07-22,301.010009765625
2020-07-23,297.41845703125
2020-07-24,295.5029296875
2020-07-27,297.6578369140625
2020-07-28,295.76995849609375
2020-07-29,299.4076232910156
2020-07-30,298.3394470214844
2020-07-31,300.6968994140625
2020-08-03,302.787353515625
2020-08-04,303.9569396972656
2020-08-05,305.8446960449219
2020-08-06,307.8892517089844
2020-08-07,308.1102294921875
2020-08-10,309.03125
2020-08-11,306.4802551269531
2020-08-12,310.7532653808594
2020-08-13,310.1914978027344
2020-08-14,310.2007141113281
2020-08-17,311.1860656738281
2020-08-18,311.8583984375
2020-08-19,310.5598449707031
2020-08-20,311.52685546875
2020-08-21,312.6319274902344
2020-08-24,315.7998352050781
2020-08-25,316.9048767089844
2020-08-26,320.0821533203125
2020-08-27,320.7820129394531
2020-08-28,322.8540954589844
2020-08-31,321.6844482421875
2020-09-01,324.7143249511719
2020-09-02,329.4110412597656
2020-09-03,318.0745849609375
2020-09-04,315.47760009765625
2020-09-08,306.85784912109375
2020-09-09,312.91741943359375
2020-09-10,307.48406982421875
2020-09-11,307.640625
2020-09-14,311.6926574707031
2020-09-15,313.26739501953125
2020-09-16,312.02410888671875
2020-09-17,309.2798156738281
2020-09-18,305.71917724609375
2020-09-21,302.316650390625
2020-09-22,305.3955993652344
2020-09-23,298.3131103515625
2020-09-24,299.1083679199219
2020-09-25,303.94403076171875
2020-09-28,308.9922790527344
2020-09-29,307.3094787597656
2020-09-30,309.6394958496094
2020-10-01,311.6273498535156
2020-10-02,308.6686706542969
2020-10-05,314.1423034667969
2020-10-06,309.6764831542969
2020-10-07,315.06689453125
2020-10-08,317.8591613769531
2020-10-09,320.6977844238281
2020-10-12,325.85699462890625
2020-10-13,323.7304382324219
2020-10-14,321.6962585449219
2020-10-15,321.29864501953125
2020-10-16,321.1045227050781
2020-10-19,316.2226257324219
2020-10-20,317.48931884765625
2020-10-21,316.8883056640625
2020-10-22,318.6266174316406
2020-10-23,319.70831298828125
2020-10-26,313.8001708984375
2020-10-27,312.7184143066406
2020-10-28,302.030029296875
2020-10-29,305.0997009277344
2020-10-30,301.91912841796875
2020-11-02,305.30303955078125
2020-11-03,310.6934814453125
2020-11-04,317.63726806640625
2020-11-05,323.83209228515625
2020-11-06,323.75811767578125
2020-11-09,327.8263854980469
2020-11-10,327.3455505371094
2020-11-11,329.77740478515625
2020-11-12,326.5781555175781
2020-11-13,331.09942626953125
2020-11-16,335.2323913574219
2020-11-17,333.42950439453125
2020-11-18,329.41668701171875
2020-11-19,330.8035888671875
2020-11-20,328.53826904296875
2020-11-23,330.5077209472656
2020-11-24,335.8334045410156
2020-11-25,335.3156433105469
2020-11-27,336.2494201660156
2020-11-30,334.7608642578125
2020-12-01,338.4222717285156
2020-12-02,339.1342468261719
2020-12-03,339.041748046875
2020-12-04,341.9635314941406
2020-12-07,341.2608642578125
2020-12-08,342.2593688964844
2020-12-09,339.189697265625
2020-12-10,339.0787658691406
2020-12-11,338.6811828613281
2020-12-14,337.1648254394531
2020-12-15,341.72308349609375
2020-12-16,342.2593688964844
2020-12-17,344.17333984375
2020-12-18,342.79901123046875
2020-12-21,341.5733642578125
2020-12-22,340.9977111816406
2020-12-23,341.30413818359375
2020-12-24,342.6319274902344
2020-12-28,345.57537841796875
2020-12-29,344.9161376953125
2020-12-30,345.4082336425781
2020-12-31,347.1632385253906
2021-01-04,342.4370422363281
2021-01-05,344.79534912109375
2021-01-06,346.8567810058594
2021-01-07,352.01019287109375
2021-01-08,354.015869140625
2021-01-11,351.6294860839844
2021-01-12,351.70379638671875
2021-01-13,352.65087890625
2021-01-14,351.4159240722656
2021-01-15,348.8531799316406
2021-01-19,351.5923156738281
2021-01-20,356.45794677734375
2021-01-21,356.7828674316406
2021-01-22,355.5201110839844
2021-01-25,356.92218017578125
2021-01-26,356.3650207519531
2021-01-27,347.6553039550781
2021-01-28,350.64520263671875
2021-01-29,343.6255187988281
2021-02-01,349.3453063964844
2021-02-02,354.28515625
2021-02-03,354.56365966796875
2021-02-04,358.59356689453125
2021-02-05,360.0049743652344
2021-02-08,362.6048583984375
2021-02-09,362.3633728027344
2021-02-10,362.2055358886719
2021-02-11,362.7904968261719
2021-02-12,364.5826416015625
2021-02-16,364.2669677734375
2021-02-17,364.3504943847656
2021-02-18,362.7998352050781
2021-02-19,362.1590576171875
2021-02-22,359.37353515625
2021-02-23,359.8100280761719
2021-02-24,363.7748107910156
2021-02-25,355.00933837890625
2021-02-26,353.1800842285156
2021-03-01,361.74127197265625
2021-03-02,358.9185485839844
2021-03-03,354.16448974609375
2021-03-04,349.78179931640625
2021-03-05,356.2165222167969
2021-03-08,354.44305419921875
2021-03-09,359.5035095214844
2021-03-10,361.74127197265625
2021-03-11,365.4090881347656
2021-03-12,365.9011535644531
2021-03-15,368.0832824707031
2021-03-16,367.6189880371094
2021-03-17,368.8724670410156
2021-03-18,363.5054931640625
2021-03-19,362.83294677734375
2021-03-22,365.7301330566406
2021-03-23,362.8515930175781
2021-03-24,361.0069885253906
2021-03-25,363.0378723144531
2021-03-26,368.8882751464844
2021-03-29,368.701904296875
2021-03-30,367.7237854003906
2021-03-31,369.21429443359375
2021-04-01,373.2014465332031
2021-04-05,378.5580139160156
2021-04-06,378.3345642089844
2021-04-07,378.7723083496094
2021-04-08,380.5703430175781
2021-04-09,383.3370361328125
2021-04-12,383.4768371582031
2021-04-13,384.6133728027344
2021-04-14,383.29986572265625
2021-04-15,387.41741943359375
2021-04-16,388.71234130859375
2021-04-19,386.80255126953125
2021-04-20,383.9705505371094
2021-04-21,387.6037292480469
2021-04-22,384.0636901855469
2021-04-23,388.22796630859375
2021-04-26,389.0383605957031
2021-04-27,388.9545593261719
2021-04-28,388.8427429199219
2021-04-29,391.3207702636719
2021-04-30,388.74957275390625
2021-05-03,389.5880126953125
2021-05-04,387.18463134765625
2021-05-05,387.3056335449219
2021-05-06,390.39849853515625
2021-05-07,393.23980712890625
2021-05-10,389.3457336425781
2021-05-11,385.8709411621094
2021-05-12,377.6730651855469
2021-05-13,382.20989990234375
2021-05-14,388.0788269042969
2021-05-17,387.0913391113281
2021-05-18,383.7563171386719
2021-05-19,382.7501525878906
2021-05-20,386.8677673339844
2021-05-21,386.551025390625
2021-05-24,390.49169921875
2021-05-25,389.6252746582031
2021-05-26,390.39849853515625
2021-05-27,390.6034851074219
2021-05-28,391.3021545410156
2021-06-01,390.9574279785156
2021-06-02,391.5722961425781
2021-06-03,390.1190185546875
2021-06-04,393.68695068359375
2021-06-07,393.3050231933594
2021-06-08,393.3888244628906
2021-06-09,392.80194091796875
2021-06-10,394.62786865234375
2021-06-11,395.280029296875
2021-06-14,396.1650085449219
2021-06-15,395.43841552734375
2021-06-16,393.23046875
2021-06-17,393.1000671386719
2021-06-18,387.7970275878906
2021-06-21,393.34869384765625
2021-06-22,395.45159912109375
2021-06-23,394.97491455078125
2021-06-24,397.3115539550781
2021-06-25,398.7227783203125
2021-06-28,399.526611328125
2021-06-29,399.7415771484375
2021-06-30,400.07806396484375
2021-07-01,402.2930908203125
2021-07-02,405.3680725097656
2021-07-06,404.6296691894531
2021-07-07,406.0596923828125
2021-07-08,402.7511291503906
2021-07-09,407.05035400390625
2021-07-12,408.5083923339844
2021-07-13,407.1158752441406
2021-07-14,407.7232971191406
2021-07-15,406.3306884765625
2021-07-16,403.14361572265625
2021-07-19,397.1900329589844
2021-07-20,402.8818664550781
2021-07-21,406.14385986328125
2021-07-22,406.9942626953125
2021-07-23,411.18145751953125
2021-07-26,412.1907958984375
2021-07-27,410.312255859375
2021-07-28,410.14398193359375
2021-07-29,411.8450927734375
2021-07-30,409.844970703125
2021-08-02,408.985107421875
2021-08-03,412.3123779296875
2021-08-04,410.2841491699219
2021-08-05,412.88250732421875
2021-08-06,413.5647888183594
2021-08-09,413.22821044921875
2021-08-10,413.7422790527344
2021-08-11,414.7704772949219
2021-08-12,416.0135192871094
2021-08-13,416.7705078125
2021-08-16,417.7518310546875
2021-08-17,415.01336669921875
2021-08-18,410.4710998535156
2021-08-19,411.106689453125
2021-08-20,414.3778381347656
2021-08-23,418.0229797363281
2021-08-24,418.6864929199219
2021-08-25,419.5650634765625
2021-08-26,417.08837890625
2021-08-27,420.81744384765625
2021-08-30,422.66815185546875
2021-08-31,422.0418701171875
2021-09-01,422.26611328125
2021-09-02,423.5653381347656
2021-09-03,423.46240234375
2021-09-07,421.9484558105469
2021-09-08,421.4342956542969
2021-09-09,419.63055419921875
2021-09-10,416.3218994140625
2021-09-13,417.38739013671875
2021-09-14,415.13494873046875
2021-09-15,418.6023864746094
2021-09-16,417.9388122558594
2021-09-17,413.8676452636719
2021-09-20,406.966796875
2021-09-21,406.58233642578125
2021-09-22,410.5484619140625
2021-09-23,415.5365905761719
2021-09-24,416.2210998535156
2021-09-27,415.03033447265625
2021-09-28,406.6667175292969
2021-09-29,407.3512268066406
2021-09-30,402.3724060058594
2021-10-01,407.154296875
2021-10-04,401.903564453125
2021-10-05,406.08544921875
2021-10-06,407.7731018066406
2021-10-07,411.2985534667969
2021-10-08,410.5484619140625
2021-10-11,407.57623291015625
2021-10-12,406.57293701171875
2021-10-13,408.03558349609375
2021-10-14,414.8990783691406
2021-10-15,418.0588684082031
2021-10-18,419.296630859375
2021-10-19,422.5313720703125
2021-10-20,424.19085693359375
2021-10-21,425.2973327636719
2021-10-22,424.8565979003906
2021-10-25,427.1351013183594
2021-10-26,427.51947021484375
2021-10-27,425.6255187988281
2021-10-28,429.7322998046875
2021-10-29,430.6042175292969
2021-11-01,431.344970703125
2021-11-02,433.0889587402344
2021-11-03,435.73309326171875
2021-11-04,437.7864990234375
2021-11-05,439.3055419921875
2021-11-08,439.6805114746094
2021-11-09,438.2272033691406
2021-11-10,434.70172119140625
2021-11-11,434.84234619140625
2021-11-12,438.1240234375
2021-11-15,438.2739562988281
2021-11-16,440.0086364746094
2021-11-17,438.93975830078125
2021-11-18,440.43060302734375
2021-11-19,439.64300537109375
2021-11-22,438.4053039550781
2021-11-23,438.98663330078125
2021-11-24,440.1587219238281
2021-11-26,430.3417053222656
2021-11-29,435.6206359863281
2021-11-30,427.1444091796875
2021-12-01,422.3999938964844
2021-12-02,428.8696594238281
2021-12-03,425.1379089355469
2021-12-06,430.1730041503906
2021-12-07,439.0710754394531
2021-12-08,440.23370361328125
2021-12-09,437.2613525390625
2021-12-10,441.3775329589844
2021-12-13,437.46771240234375
2021-12-14,434.4578857421875
2021-12-15,441.2463073730469
2021-12-16,437.35516357421875
2021-12-17,432.7004089355469
2021-12-20,428.0993347167969
2021-12-21,435.7019348144531
2021-12-22,440.0584411621094
2021-12-23,442.7965087890625
2021-12-27,449.0630187988281
2021-12-28,448.6960144042969
2021-12-29,449.27008056640625
2021-12-30,448.0279846191406
2021-12-31,446.89892578125
2022-01-03,449.4864501953125
2022-01-04,449.3359069824219
2022-01-05,440.70770263671875
2022-01-06,440.2936706542969
2022-01-07,438.5529479980469
2022-01-10,438.0072937011719
2022-01-11,441.9967041015625
2022-01-12,443.19171142578125
2022-01-13,437.0850830078125
2022-01-14,437.2639465332031
2022-01-18,429.5201416015625
2022-01-19,425.06011962890625
2022-01-20,420.3555908203125
2022-01-21,412.1037902832031
2022-01-24,413.85382080078125
2022-01-25,408.8011169433594
2022-01-26,407.77545166015625
2022-01-27,405.76202392578125
2022-01-28,415.8392639160156
2022-01-31,423.328857421875
2022-02-01,426.18927001953125
2022-02-02,430.329345703125
2022-02-03,420.2144470214844
2022-02-04,422.1903076171875
2022-02-07,420.83551025390625
2022-02-08,424.2980651855469
2022-02-09,430.5081481933594
2022-02-10,422.7737731933594
2022-02-11,414.4372253417969
2022-02-14,413.082275390625
2022-02-15,419.74395751953125
2022-02-16,420.2144470214844
2022-02-17,411.23809814453125
2022-02-18,408.5752868652344
2022-02-22,404.1906433105469
2022-02-23,397.0208740234375
2022-02-24,402.9956359863281
2022-02-25,411.8873596191406
2022-02-28,410.8334045410156
2022-03-01,404.57635498046875
2022-03-02,412.01904296875
2022-03-03,409.9678955078125
2022-03-04,406.6370544433594
2022-03-07,394.649658203125
2022-03-08,391.6575622558594
2022-03-09,402.1582336425781
2022-03-10,400.34222412109375
2022-03-11,395.2519226074219
2022-03-14,392.3632507324219
2022-03-15,400.99151611328125
2022-03-16,409.8831787109375
2022-03-17,415.0111999511719
2022-03-18,419.5567626953125
2022-03-21,419.4339599609375
2022-03-22,424.342041015625
2022-03-23,418.87713623046875
2022-03-24,425.1914978027344
2022-03-25,427.26788330078125
2022-03-28,430.30706787109375
2022-03-29,435.63031005859375
2022-03-30,432.9404296875
2022-03-31,426.27691650390625
2022-04-01,427.4850158691406
2022-04-04,431.1470947265625
2022-04-05,425.7011413574219
2022-04-06,421.44439697265625
2022-04-07,423.56805419921875
2022-04-08,422.4354553222656
2022-04-11,415.2150573730469
2022-04-12,413.67657470703125
2022-04-13,418.4147033691406
2022-04-14,413.2046813964844
2022-04-18,413.3746032714844
2022-04-19,420.0475158691406
2022-04-20,419.7360534667969
2022-04-21,413.45947265625
2022-04-22,402.114501953125
2022-04-25,404.4458312988281
2022-04-26,392.7326965332031
2022-04-27,393.8370666503906
2022-04-28,403.78509521484375
2022-04-29,388.863037109375
2022-05-02,391.20367431640625
2022-05-03,392.9970703125
2022-05-04,404.9649353027344
2022-05-05,390.5713195800781
2022-05-06,388.24005126953125
2022-05-09,375.8096618652344
2022-05-10,376.6779479980469
2022-05-11,370.6940612792969
2022-05-12,370.3070373535156
2022-05-13,379.16033935546875
2022-05-16,377.621826171875
2022-05-17,385.3896484375
2022-05-18,369.85394287109375
2022-05-19,367.5887451171875
2022-05-20,367.7491455078125
2022-05-23,374.6298828125
2022-05-24,371.77001953125
2022-05-25,375.0545959472656
2022-05-26,382.54864501953125
2022-05-27,391.93988037109375
2022-05-31,389.74072265625
2022-06-01,386.58831787109375
2022-06-02,393.95025634765625
2022-06-03,387.4849548339844
2022-06-06,388.6646728515625
2022-06-07,392.3929138183594
2022-06-08,388.12677001953125
2022-06-09,378.8960266113281
2022-06-10,367.9096984863281
2022-06-13,353.9407653808594
2022-06-14,352.8742980957031
2022-06-15,357.9049072265625
2022-06-16,346.0597229003906
2022-06-17,346.80572509765625
2022-06-21,355.5361022949219
2022-06-22,354.8915100097656
2022-06-23,358.370361328125
2022-06-24,369.7643127441406
2022-06-27,368.35198974609375
2022-06-28,360.82550048828125
2022-06-29,360.5316467285156
2022-06-30,357.6025085449219
2022-07-01,361.3847961425781
2022-07-05,362.0672302246094
2022-07-06,363.29010009765625
2022-07-07,368.7311706542969
2022-07-08,368.4277648925781
2022-07-11,364.2190246582031
2022-07-12,360.9961242675781
2022-07-13,359.1002502441406
2022-07-14,358.2281799316406
2022-07-15,365.07220458984375
2022-07-18,362.057861328125
2022-07-19,371.8402404785156
2022-07-20,374.21002197265625
2022-07-21,378.02069091796875
2022-07-22,374.513427734375
2022-07-25,374.96844482421875
2022-07-26,370.5321960449219
2022-07-27,380.1535949707031
2022-07-28,384.92156982421875
2022-07-29,390.53326416015625
2022-08-01,389.3767395019531
2022-08-02,386.80792236328125
2022-08-03,392.86517333984375
2022-08-04,392.59979248046875
2022-08-05,391.9361267089844
2022-08-08,391.481201171875
2022-08-09,389.9266052246094
2022-08-10,398.1166076660156
2022-08-11,398.1166076660156
2022-08-12,404.8563537597656
2022-08-15,406.524658203125
2022-08-16,407.3209228515625
2022-08-17,404.42974853515625
2022-08-18,405.605224609375
2022-08-19,400.1546630859375
2022-08-22,391.82244873046875
2022-08-23,390.8744812011719
2022-08-24,392.1257019042969
2022-08-25,397.66162109375
2022-08-26,384.2011413574219
2022-08-29,381.6607360839844
2022-08-30,377.470947265625
2022-08-31,374.5987243652344
2022-09-01,375.7742004394531
2022-09-02,371.81182861328125
2022-09-06,370.4089660644531
2022-09-07,377.0633239746094
2022-09-08,379.5279235839844
2022-09-09,385.4239807128906
2022-09-12,389.5663757324219
2022-09-13,372.6270751953125
2022-09-14,374.0489807128906
2022-09-15,369.80224609375
2022-09-16,366.9810791015625
2022-09-19,369.8270263671875
2022-09-20,365.5818786621094
2022-09-21,359.20477294921875
2022-09-22,356.1875
2022-09-23,350.2196350097656
2022-09-26,346.7550964355469
2022-09-27,345.869873046875
2022-09-28,352.6753234863281
2022-09-29,345.3083190917969
2022-09-30,339.9686584472656
2022-10-03,348.9442443847656
2022-10-04,359.7568359375
2022-10-05,358.91925048828125
2022-10-06,355.2167663574219
2022-10-07,345.3083190917969
2022-10-10,342.6717529296875
2022-10-11,340.5016174316406
2022-10-12,339.3785095214844
2022-10-13,348.33502197265625
2022-10-14,340.39697265625
2022-10-17,349.1441345214844
2022-10-18,353.2464294433594
2022-10-19,350.7431335449219
2022-10-20,347.80206298828125
2022-10-21,356.254150390625
2022-10-24,360.61346435546875
2022-10-25,366.3719787597656
2022-10-26,363.6116638183594
2022-10-27,361.6700439453125
2022-10-28,370.2743835449219
2022-10-31,367.5997314453125
2022-11-01,365.9912414550781
2022-11-02,356.8061828613281
2022-11-03,353.13214111328125
2022-11-04,358.21490478515625
2022-11-07,361.64141845703125
2022-11-08,363.5926513671875
2022-11-09,356.10186767578125
2022-11-10,375.671142578125
2022-11-11,379.3071594238281
2022-11-14,376.0804443359375
2022-11-15,379.2879943847656
2022-11-16,376.39447021484375
2022-11-17,375.2427673339844
2022-11-18,376.94659423828125
2022-11-21,375.5759582519531
2022-11-22,380.63006591796875
2022-11-23,383.0286865234375
2022-11-25,382.9429931640625
2022-11-28,376.83245849609375
2022-11-29,376.1851501464844
2022-11-30,388.03521728515625
2022-12-01,387.7496032714844
2022-12-02,387.3023376464844
2022-12-05,380.3350524902344
2022-12-06,374.85260009765625
2022-12-07,374.2148742675781
2022-12-08,377.14642333984375
2022-12-09,374.3291320800781
2022-12-12,379.72589111328125
2022-12-13,382.6003723144531
2022-12-14,380.1541748046875
2022-12-15,370.85498046875
2022-12-16,366.4765930175781
2022-12-19,363.3689880371094
2022-12-20,363.8662414550781
2022-12-21,369.3069152832031
2022-12-22,364.038330078125
2022-12-23,366.1324157714844
2022-12-27,364.6885681152344
2022-12-28,360.15618896484375
2022-12-29,366.63916015625
2022-12-30,365.6734924316406
2023-01-03,364.1340026855469
2023-01-04,366.94512939453125
2023-01-05,362.75714111328125
2023-01-06,371.0758361816406
2023-01-09,370.865478515625
2023-01-10,373.4663391113281
2023-01-11,378.18988037109375
2023-01-12,379.5668029785156
2023-01-13,381.0392761230469
2023-01-17,380.3412780761719
2023-01-18,374.33642578125
2023-01-19,371.6112976074219
2023-01-20,378.5340881347656
2023-01-23,383.0759582519531
2023-01-24,382.664794921875
2023-01-25,382.8083190917969
2023-01-26,387.0154724121094
2023-01-27,387.9046936035156
2023-01-30,383.0377197265625
2023-01-31,388.669677734375
2023-02-01,392.8003234863281
2023-02-02,398.5183410644531
2023-02-03,394.28240966796875
2023-02-06,391.87286376953125
2023-02-07,396.9979553222656
2023-02-08,392.6569519042969
2023-02-09,389.2528991699219
2023-02-10,390.16131591796875
2023-02-13,394.7413635253906
2023-02-14,394.55975341796875
2023-02-15,395.8410949707031
2023-02-16,390.39080810546875
2023-02-17,389.41546630859375
2023-02-21,381.60345458984375
2023-02-22,381.0775451660156
2023-02-23,383.1046142578125
2023-02-24,379.01220703125
2023-02-27,380.3031005859375
2023-02-28,378.89752197265625
2023-03-01,377.44403076171875
2023-03-02,380.3795166015625
2023-03-03,386.4799499511719
2023-03-06,386.7477111816406
2023-03-07,380.8193664550781
2023-03-08,381.4408874511719
2023-03-09,374.40338134765625
2023-03-10,369.0009460449219
2023-03-13,368.4749755859375
2023-03-14,374.5659484863281
2023-03-15,372.2232971191406
2023-03-16,378.7540588378906
2023-03-17,374.3253173828125
2023-03-20,377.92474365234375
2023-03-21,382.8870849609375
2023-03-22,376.3602294921875
2023-03-23,377.37762451171875
2023-03-24,379.85394287109375
2023-03-27,380.56427001953125
2023-03-28,379.7100524902344
2023-03-29,385.2289733886719
2023-03-30,387.4846496582031
2023-03-31,392.94610595703125
2023-04-03,394.4434814453125
2023-04-04,392.2550354003906
2023-04-05,391.22802734375
2023-04-06,392.754150390625
2023-04-10,393.1572265625
2023-04-11,393.26287841796875
2023-04-12,391.6600036621094
2023-04-13,396.86224365234375
2023-04-14,395.89276123046875
2023-04-17,397.3133544921875
2023-04-18,397.5724792480469
2023-04-19,397.5053405761719
2023-04-20,395.3360900878906
2023-04-21,395.643310546875
2023-04-24,396.0560302734375
2023-04-25,389.7689514160156
2023-04-26,388.1181640625
2023-04-27,395.84478759765625
2023-04-28,399.2233581542969
2023-05-01,398.8202819824219
2023-05-02,394.3378601074219
2023-05-03,391.6311340332031
2023-05-04,388.85723876953125
2023-05-05,396.0560302734375
2023-05-08,396.1615905761719
2023-05-09,394.42425537109375
2023-05-10,396.26715087890625
2023-05-11,395.5760498046875
2023-05-12,395.0577392578125
2023-05-15,396.42071533203125
2023-05-16,393.77154541015625
2023-05-17,398.5515441894531
2023-05-18,402.3908386230469
2023-05-19,401.8052978515625
2023-05-22,401.9685974121094
2023-05-23,397.45733642578125
2023-05-24,394.57781982421875
2023-05-25,397.99481201171875
2023-05-26,403.1490783691406
2023-05-30,403.3027038574219
2023-05-31,401.06634521484375
2023-06-01,404.8768310546875
2023-06-02,410.7318115234375
2023-06-05,409.9447937011719
2023-06-06,410.8374328613281
2023-06-07,409.4168701171875
2023-06-08,411.8932189941406
2023-06-09,412.63232421875
2023-06-12,416.3755798339844
2023-06-13,419.12078857421875
2023-06-14,419.619873046875
2023-06-15,424.82220458984375
2023-06-16,423.3751220703125
2023-06-20,421.1786193847656
2023-06-21,419.0205993652344
2023-06-22,420.5331115722656
2023-06-23,417.3538818359375
2023-06-26,415.6487731933594
2023-06-27,420.2055969238281
2023-06-28,420.4175720214844
2023-06-29,422.07452392578125
2023-06-30,427.05535888671875
2023-07-03,427.5466613769531
2023-07-05,426.91082763671875
2023-07-06,423.5678405761719
2023-07-07,422.4985046386719
2023-07-10,423.5678405761719
2023-07-11,426.2653503417969
2023-07-12,429.69500732421875
2023-07-13,433.1054992675781
2023-07-14,432.8357849121094
2023-07-17,434.338623046875
2023-07-18,437.5660095214844
2023-07-19,438.5390625
2023-07-20,435.62957763671875
2023-07-21,435.62957763671875
2023-07-24,437.57568359375
2023-07-25,438.770263671875
2023-07-26,438.83770751953125
2023-07-27,435.92822265625
2023-07-28,440.19610595703125
2023-07-31,441.0342712402344
2023-08-01,439.7722473144531
2023-08-02,433.6546325683594
2023-08-03,432.4118347167969
2023-08-04,430.4561462402344
2023-08-07,434.21337890625
2023-08-08,432.3251037597656
2023-08-09,429.4349670410156
2023-08-10,429.5890808105469
2023-08-11,429.33856201171875
2023-08-14,431.7085266113281
2023-08-15,426.6796569824219
2023-08-16,423.548583984375
2023-08-17,420.3211975097656
2023-08-18,420.5234680175781
2023-08-21,423.2595520019531
2023-08-22,422.1131286621094
2023-08-23,426.8144836425781
2023-08-24,420.8992004394531
2023-08-25,423.8664855957031
2023-08-28,426.5544128417969
2023-08-29,432.72021484375
2023-08-30,434.5024108886719
2023-08-31,433.8665771484375
2023-09-01,434.67584228515625
2023-09-05,432.7971496582031
2023-09-06,429.88775634765625
2023-09-07,428.5678405761719
2023-09-08,429.21331787109375
2023-09-11,432.0361022949219
2023-09-12,429.6661376953125
2023-09-13,430.1671142578125
2023-09-14,433.876220703125
2023-09-15,428.6487121582031
2023-09-18,428.90008544921875
2023-09-19,428.0105895996094
2023-09-20,424.07574462890625
2023-09-21,417.0665283203125
2023-09-22,416.1287536621094
2023-09-25,417.87860107421875
2023-09-26,411.7394714355469
2023-09-27,411.9037170410156
2023-09-28,414.2917785644531
2023-09-29,413.286376953125
2023-10-02,413.1219177246094
2023-10-03,407.5918884277344
2023-10-04,410.5599365234375
2023-10-05,410.40521240234375
2023-10-06,415.2779235839844
2023-10-09,417.9366455078125
2023-10-10,420.1119079589844
2023-10-11,421.832763671875
2023-10-12,419.2611389160156
2023-10-13,417.1728515625
2023-10-16,421.56207275390625
2023-10-17,421.542724609375
2023-10-18,415.9256591796875
2023-10-19,412.27117919921875
2023-10-20,407.2051696777344
2023-10-23,406.4993591308594
2023-10-24,409.5641784667969
2023-10-25,403.68603515625
2023-10-26,398.8520202636719
2023-10-27,397.04412841796875
2023-10-30,401.79107666015625
2023-10-31,404.3144836425781
2023-11-01,408.6263732910156
2023-11-02,416.4574279785156
2023-11-03,420.2569580078125
2023-11-06,421.2237243652344
2023-11-07,422.42254638671875
2023-11-08,422.73193359375
2023-11-09,419.43511962890625
2023-11-10,425.9803466796875
2023-11-13,425.5743408203125
2023-11-14,433.83074951171875
2023-11-15,434.7491455078125
2023-11-16,435.2809143066406
2023-11-17,435.82232666015625
2023-11-20,439.1771545410156
2023-11-21,438.22003173828125
2023-11-22,439.9118957519531
2023-11-24,440.1826171875
2023-11-27,439.38983154296875
2023-11-28,439.8249206542969
2023-11-29,439.5155029296875
2023-11-30,441.24609375
2023-12-01,443.85638427734375
2023-12-04,441.5264892578125
2023-12-05,441.439453125
2023-12-06,439.6605529785156
2023-12-07,443.0153503417969
2023-12-08,444.919921875
2023-12-11,446.6504821777344
2023-12-12,448.6903991699219
2023-12-13,454.8778991699219
2023-12-14,456.3377990722656
2023-12-15,455.5863952636719
2023-12-18,458.149169921875
2023-12-19,460.93511962890625
2023-12-20,454.54779052734375
2023-12-21,458.85772705078125
2023-12-22,459.7799377441406
2023-12-26,461.7213134765625
2023-12-27,462.55621337890625
2023-12-28,462.7309265136719
2023-12-29,461.39129638671875
2024-01-02,458.8092041015625
2024-01-03,455.0622863769531
2024-01-04,453.5964050292969
2024-01-05,454.2177429199219
2024-01-08,460.70208740234375
2024-01-09,460.003173828125
2024-01-10,462.6047058105469
2024-01-11,462.4009094238281
2024-01-12,462.72125244140625
2024-01-16,461.0224609375
2024-01-17,458.4598388671875
2024-01-18,462.5367736816406
2024-01-19,468.3028564453125
2024-01-22,469.2929992675781
2024-01-23,470.66168212890625
2024-01-24,471.1761474609375
2024-01-25,473.7388916015625
2024-01-26,473.1369934082031
2024-01-29,476.8839416503906
2024-01-30,476.51513671875
2024-01-31,468.7396545410156
2024-02-01,474.8746032714844
2024-02-02,479.8738098144531
2024-02-05,478.1264953613281
2024-02-06,479.5145568847656
2024-02-07,483.51397705078125
2024-02-08,483.7275390625
2024-02-09,486.523193359375
2024-02-12,486.30963134765625
2024-02-13,479.6116638183594
2024-02-14,483.97021484375
2024-02-15,487.3094482421875
2024-02-16,484.8826904296875
2024-02-20,482.2131652832031
2024-02-21,482.6500244140625
2024-02-22,492.6386413574219
